TYPE,CONTENT,DESCRIPTION,PRIORITY,INDENT,AUTHOR,RESPONSIBLE,DATE,DATE_LANG,TIMEZONE,DURATION,DURATION_UNIT,DEADLINE,DEADLINE_LANG
task,Schedule a primary care visit for a blood panel for Hep. B.,,1,1,Spencer (47554087),,Aug 2 9:00 AM,en,America/Los_Angeles,15,minute,2025-06-30,en
task,Emma Meal Kitchen,"Frozen
- Pot Pie 
- Corn Dog
- Lasagna
- Hot Pocket

Dried
- Ramen

Fresh
- Salad
- 

Ideally
- Keto so I don't have an energy crash.
- Corn instead of wheat so it is gluten free.",4,1,Spencer (47554087),,,,America/Los_Angeles,,,,
task,Polish dress shoes.,,4,1,Spencer (47554087),,,,America/Los_Angeles,,,,
task,Workout,Include Owen and the boys. Aim for once a week.,4,1,Spencer (47554087),,"Every Monday, Wednesday, Friday at 6:45am",en,America/Los_Angeles,15,minute,,
,,,,,,,,,,,,,
section,Therapy,,,,,,,,,,,,
task,Rewriting History,"At times she said ""You were on the spectrum of anger every day."" When previously she described those as a good stretch of time.

I don't know how to navigate this. It feels defeating. Which provokes bitterness and resentment in me.",4,1,Spencer (47554087),,,,America/Los_Angeles,,,,
task,Compromise,I find out that compromises we made are rewritten as me controlling her. This has undermined my fundamental trust that her yes is yes and no is no. And that she has the maturity to recognize it is what is happening.,4,1,Spencer (47554087),,,,America/Los_Angeles,,,,
task,Unity vs Division,"I have deep concerns and frustrations about her idea of independance in our marriage. I believe it is conflates with division.

The chronic narrative of narcissism, avoidant attachment, secure, independence.",4,1,Spencer (47554087),,,,America/Los_Angeles,,,,
task,Saying What Shouldn't Be Said and Not Saying What Should Be Said,,4,1,Spencer (47554087),,,,America/Los_Angeles,,,,
task,Surveys,"- Trust
- - Areas of Trust
- - Rating
- - Needs & Desires",4,1,Spencer (47554087),,,,America/Los_Angeles,,,,
task,Who Told You?,"- To take your ring off?
- To coerce me out of the house?
- To be separated for six months?
- That divorce is justified?
- To stop telling your husband that you love him?",4,1,Spencer (47554087),,,,America/Los_Angeles,,,,
task,I need to name her behaviors so I can turn to Scripture to see how to respond to them.,,4,1,Spencer (47554087),,,,America/Los_Angeles,,,,
task,Times Brittany Took Responsibility,"Retroactively Support to Reconcile Disregard

Division vs Autonomy",4,1,Spencer (47554087),,,,America/Los_Angeles,,,,
note,"On 4/9/25 she told me about Emmas Lupus and Hepatitus B. I said I needed to walk out of the house for some fresh air right after she told me. I thought I might burst into tears. When I came back in she told me that was a moment she felt I had just left her alone. Then she shared a whole lot of other information with me and made some accusatory comments to me along the way.

It really hurt me, and angered me, that even in a moment where I was just told my child has an even more life threatening, life long condition, that she had to blame me for the act of walking outside. And yet she said she understood and wasn't mad. But clearly she was.

Then I tried to respond to things and she just couldn't let me finish anything.

It was becoming clear to me that she was struggling to regulate her emotions, and I was completely unprepared for that entire moment so I felt I didn't even have time to process what I was feeling about Emma's condition, much less how it impacts her future and our family immediately. On top of that feeling attacked was way too much to bring into that.

So, I stayed under control, but said a couple of things to her that triggered her like ""I am a grown man, you don't need to tell me xyz."" But that is obviously an extremely minor thing in the situation, I know this. But, unfortunately, things that are triggering are triggering.

The next day, I got my heart aligned with God through Jesus and came over and talked to her. She was in a really positive mood and that was a real delight. We hit a rough spot in the conversation where she said something like ""You're blaming me.""

In reality I was simply confronting her, to admonish her, to diffuse and prevent future conflict. But this is maybe the key co-dependancy we have. Where she says something to me that hurts me or burdens me without my permission. I try to discuss that, but she accuses me of not staying on topic. I feel further accused and condemned to not being allowed to speak. So then I surrender and leave until a later time, usually the next day, where I can talk to her. But then when we start, at some point, she will become triggered again and I have to navigate it by verbally ""petting"" her to calm her down. So then I have the breakthroughs. But she virtually never apologizes.

So, on this day she said something like ""Afterward I saw that I brought things into the conversation I shouldn't have. I was emotionally compromised and I see I shouldn't have done that."" after I said ""I feel like you asked me to come into the room, I had nothing to discuss and was mentally and emotionally prepared to leave. But you asked to talk. So then when we talked to brought up something that was on top of what you wanted to focus on. Then when I tried to discuss those things I was accused of going off topic and shut down. That's not ok.""

Just writing this out I feel a little fundamentally clearer on how to interact with her when this comes up again.

I think now I need to find some Scripture to hold on to, and then do a video on Instagram/YouTube/Facebook.

I feel that posting those videos is a way of contributing to help other peoples relationships, including my kids' future relationships, from the poison that I see on the internet, that sometimes Brittany has referred me to.

It feels somewhat vindicating, and that I am directing my anger at something I want to actually leave then at Brittany, whom I want to stay. For her sake, our children's and my own.

I would like to interview different Therapists to have them add to it as well.",,,,Spencer (47554087),,2025-04-11T20:19:08.540000Z,,,,,,
task,When you accuse you condemn someone to the past so they can't become someone better for the future.,"I know it can hurt to see that I become someone better after you have given up, but I don't need you to believe in me for me to become who you want or need me to be. I don't need you to commit to me for me to be committed to you. You don't owe me, per say, because I choose invest in you. I see any investment in you as producing an ROI to the world, whether I get to directly feel that or not. That is the bottom line: I believe in you and I love who you have become and who you are going to become even with your mistakes or imperfections. I think you deserve that kind of investment. And your success also translates to my children's success. Like you, I have built some of my commitments to our family upon your commitments. So when you haven't honored your commitments to me some of my commitments collapsed. Now, we're both trying to rebuild the commitments we made to ourselves for the future we wanted before we even met each other, much less after, and we want to build that in a way that each other CAN'T make it collapse. And maybe we're not doing that the best way, the smartest way, or the ""right"" way but I believe we are both going to do that. And maybe, hopefully, when we're both there we're going to be able to fly into a love so high that nothing can reach it anymore.

I think you have become a woman who has the highest of standards. For your marriage, for your children, for your business, for me, for Owen, for yourself. For Emmas health. For your self-confidence and self-respect. And while that is very demanding on all of those things it is nothing short of what we all want. And most importantly you are pushing yourself to bring the resources to make those things reality. And that is one of the honest-to-God things that make me say ""Wow. Just. Wow. She is really something special."" And there are actually a lot of people who think that exact thing about you.

One of the only areas I want you to have a higher standard for yourself in is cross examining your beliefs and words so they are inverting accusations back to empathy and leading your comments to me with thanksgiving of what I do and praise of who I am. Because when you tell me something like ""You weren't consistently like this when we were together."" it's truly a condemnation that I don't get to show up how *I* want to. To meet MY standards. And set the examples - frankly - we both want me to set.",1,1,Spencer (47554087),,,,America/Los_Angeles,,,,
task,My Boundaries,"- You will have a conversation with me before undoing or changing something I did.

- You will choose me over everyone.
- You will not condition respecting me as I do not condition loving you.
- Instagram why am i blocked
- Avoidant / Your Mom
    - Introvert vs Avoidant
- Accusations
- Counseling / Gossip / Transparency
- Valuing me / You start paying
- You don't say what you should, and you do say what you shouldn't.
- I believe her definition of boundary is incorrect and unintentionally includes coercion and control. At the same time I don't believe my boundaries are respected.
- When you said ""I usually pay for their gifts."" I heard ""You are not a husband who provided for me and not a father who provided for his kids. So I had to buy their gifts."" Is that what you wanted me to hear? Because the truth is you wouldn't have had money to buy their gifts if I hadn't provided a house, food, electricity, etc... for you. Because the truth is that it was teamwork, and you stood on my shoulders to buy those gifts. And if you can't say it like that you need a heart alignment because that is a lie and a cruel and hurtful thing to say about me, to me and probably something you've said to others.""",4,1,Spencer (47554087),,,,America/Los_Angeles,,,,
task,Control,"You told me that you believe I am trying to control you, Owen and that moment. I don't know what you mean, what is the thing you seem me doing that implies control? I feel the exact same way. That I am simply trying to prevent the fuse from being lit and Owen is being used by the enemy to do that and we are divided with him and as a result we can't stop either thing.

You need to get it out of your head that you ""let"" him go with me. He is OUR son and I have EQUAL authority to take him ANY time I want. It's because I am a good man, who understands how awful it feels to have a spouse who things they can dictate that that I DO NOT say that to you. STOP saying that to me. It's SO HURTFUL and ANTAGONIZING.",4,1,Spencer (47554087),,,,America/Los_Angeles,,,,
task,Owen,"You said that this is the biggest reason you don't want me in the house.

I know this. But me not being in our house is neither a solution nor THE solution. I know it is derived from your belief that ""drive strife out of the house and strifing will cease"" but you have strife just like I do. And this cause sa WHOLE new type and level and set of strife in our family that ABSOLUTELY prevents healing of almost any kind, certainly whole healing. YOU need to take responsibility for YOUR part and BE CONSISTENT.

Owen needs you and I to go to therapy to parent him properly. Then WE need to go together with him. We DO have a schedule. YOU need to remember it and honor it. We DID discuss Owen spending a day or half day with me, even staying the night. The workout time was added to the calendar. But we didn't add anything about me having him all day because we talked about how you were basically not monitoring him so it wasn't a big deal he goes with me.

Ultimately, though, this is NOT going to be a ""Brittany approves Spencer having Owen situation."" Ever. This is going to be ""Brittany expresses her fears and concerns and Spencer partners with her to resolve them."" This stupid fortress the enemy has established CAN be taken down. But YOU have to stop saying ""I can't."" ""God can't."" ""It won't."" And all the negative accusations that the enemy wants you to believe. Because I CANNOT do this by myself. It's one of those rarer things that you MUST get on board with.

THIS is your avoidant personality traits coming out. It's INSURMOUNTABLE to solve them like this. It's hateful to me and extremely destructive in so many ways to me, to our relationship, to Owen, etc...",4,1,Spencer (47554087),,,,America/Los_Angeles,,,,
task,Exxageration,You accused me two months of talking about irrelevant things and not our schedule. Lie.,4,1,Spencer (47554087),,,,America/Los_Angeles,,,,
task,Gossip,,4,1,Spencer (47554087),,,,America/Los_Angeles,,,,
task,Holidays,"You said ""this"" doesn't normally happen.
You said it pains you to send Owen with me. Yet you are not forced to! You are invited and you reject the invitation.",4,1,Spencer (47554087),,,,America/Los_Angeles,,,,
task,Entitlement,"Are you entitled to getting paid when you compete a photoshoot?

Are you entitled to make decisions about our children without me as your equal?",4,1,Spencer (47554087),,,,America/Los_Angeles,,,,
task,Avoidance,[When the Avoidant Can’t Escape Thoughts of You | Jordan Peterson Powerful Motivational Speech](https://www.youtube.com/watch?v=ILEPMpOBH0U),4,1,Spencer (47554087),,,,America/Los_Angeles,,,,
task,I don't need you to be strong for me. He is strong enough for me. I need to be strong for you because that is what it means for me to be Christ to you.,,4,1,Spencer (47554087),,,,America/Los_Angeles,,,,
task,Peace and suppression aren't the same thing. Stillness doesn't always mean serenity.,,4,1,Spencer (47554087),,,,America/Los_Angeles,,,,
task,"When fear has filled every place within a man, and the man notices, this is when fear begins to know itself.",,4,1,Spencer (47554087),,,,America/Los_Angeles,,,,
task,Giving up control is to be like Him.,,4,1,Spencer (47554087),,,,America/Los_Angeles,,,,
task,Taking the lead. Dinner once a week as a family.,,4,1,Spencer (47554087),,,,America/Los_Angeles,,,,
task,"Luke 8:31 ""Do unto others as you would have them do unto you.""","You are in a season where you are applying advice from people who told you to ignore me, my needs, and dismiss me. I knew this from the begging. And I have been ""wonderfully tolerant"", as scripture calls God. But it's time that I tell you this is eviceratting to me. You have no problem criticizing me or making sarcastic remarks, that you seem to view as jokes, but are actually just inconsiderate and feel cruel. If you made deposits of respect, encouragement, life giving words to me they probably wouldn't hurt me. Please obey Jesus and treat me how you want to be treated because I assure you that you don't want me to treat you as you treat me. I believe that is not who you are and telling you this will be an important moment in your journey forward into the healed and mature woman I know you can be and have often been.",4,1,Spencer (47554087),,,,America/Los_Angeles,,,,
task,"Philippians 2:3–4 –“Do nothing out of selfish ambition or vain conceit. Rather, in humility value others above yourselves, not looking to your own interests but each of you to the interests of the others.”","My wife was basically advised by her therapist, which I was paying for, to divorce me in November and ignore all of my feelings, opinions, pain, etc...

I think this is blatantly evil advice. I struggle with resentment and bitterness but now it is time to lead her out.

What Scrupture can I stand on to help convey to her why that is such wicked advice.

Like Jesus saying Do unti others as you would have then do unto you?",4,1,Spencer (47554087),,,,America/Los_Angeles,,,,
task,Monday,"- Double mines
- Tree in a dome
- Husband who is faithful, string, fierce, head over head heels for you
- I am asking you to take a step not drive in
- Meeting with kari
- List of what she can have
- Contract for property sale
- The future with me the vision so she doesn't perish
- Come to me when, you're weary. And a i'm gone give you rest.
- Fountain of sand on the rock
- Be patient with her and remind her to come sit down.
- Clarity for the future
- Prodigal son.
- Vision of what we won't do for clarity on every we will do.
- You shall have no other goes before me. a you shall make no 
- 
- Resume of your future husband. Layers
Prayers. He'll be there when you run out of gas in the mountain and you have nothing to offer him. He'll hold you when you pass out on the stairs and gentl bring you back. He will learn to love you like you're the only woman on earth. He will write these love letters to you that are so good, so so good even at the very worst moments in your marriage they'll be locked in s beautiful treasure box in your tin and you'll STILL fill them with new ones during those times. On ur period, after the heartache of knowing you are done having babies he will bring light into that era by making it the best days of tnt month for the rest of you're life. Eve When the most devastating news of the loss of your baby he will literally run to you and scoop you up. He will reassure you then ""It's ok."" He will carry you to bed and lay your little ones to rest in confidence of that. When you awake to give birth he will be there. When you nearly bled to death of a broken heart he will hold you in good arms in that shower and stretch farther than a man can to scoop you child into his hand to bring him to you. And lead you though the days to come with power, confidence, strength, clarity and grace. When he makes a big mustang and costs you your house he will lyk himself up and make a plan with you to get out. And then he'll do it. A year later the mission will be complete and you'll be debt free. Then he'll but you land and start on the road to build your very own home. One day you'll have a nightmare that he dies, and you'll be unable to shake it. you'll go to him crying and asking him not to die. When you take down the love quotes of the walk he will turn them into paper roses that you decide to keep in a vase under your tv instead of throwing out or putting away. In his most broken moments instead of turning to women, drugs, alcohol, danger, he'll turn to Jesus. On the nights he feels the most betrayed, abandoned, alone and longing for affection and companionship instead of running to the arms of another he will on these to remind himself of how long more to be there things with you than anything without you. When you turn to others who encourage you to leave him over and over he will conquer the hatred of them by using the hope of Jesus that together you and him can find a way to restore those friendships. Eventually you'll come to a place where the pain he's caused you, and the pain of your broken childhood and examples o from your parents room do anything to make convince him to quit on you. But it will be too late because he will have learned how to value your investments in him that there will be nothing you can seem to do that causes him to abandon you. And one day, he will stop taking from you, and just give. Give give give. Until there's nothing left of him to give. And in this moment of time you'll see value, his price, the cost to be with him and he will say ""To have all of me it will cost all of you. I am a jealous lover as much as a fierce projector and relentless provider. We will have no other person before one another. We will make no idols."" Well, I guess it is time I get back to the present. When you meet him at that coffee shop today I just wish it was me - because I know your value and would cross space and time to tell you if I could. I don't want you to choose me for our kids, although you should. I don't want you to choose me for my house. Although you should. I don't want you to choose me for my money, although you should because it enables you to fulfill your vision for our life. I don't want you to choose me because I will buy you the sprinter van like I bought your dream minivan. I want you to choose me. I want the woman who cried to me about her dream where I died and said ""Please don't die."" to choose me. I want the girl from the coffee shop who saw me and though ""Ohhhhhhhhhhhgh damn."" to choose me. I want the beautiful and blushing women who took me out to the pool tables and paid for it all only to lead me into the forest for a good time to choose me. Just me. For me and you. All of me. Because you like me and love the parts you don't. Because as much as I love our children, and would die for them, I am not choosing you for them. I am choosing you because I REALLY like you. Almost all of you. And the few parts I don't like I love. I really really love.
- Letter from contract that lease break is covered by our deposit.
- Map of new car, house, bend, 
- Letter of photos to mandy and brittany.
- Print of photos from pinterest.
- Letter from the future.
- I have to be enough. I wish I had nothing so you would just choose me. Like I chose Jesus.
- Choosing to sign our house title says (scriptures) I choose to trust God to heal our brokenness completely, I choose yes when Jesus asks me ""Do you want to be healed?"", what signing this doesn't mean is ""I am ready to be romantic."", ""I am fully healed."", ""I am the woman I need and want to be."",  ""I am not scared.""
- Moving back in together when the house it built. Do not worry about tomorrow for it will take care of themselves and todays troubles are sufficient for today.
- Whatever choices you make when the house is finished it will be appraised immediately. I have gotten some estimate on value, taxes and profit and I believe we will qualify for somewhere between $650,000 and $1,200,000 depending on how much the house sells for. The low end of that is enough for a brand new house at Alpenglow, and the high end is enough for acreage similar or greater than what we have. So I will list it for sale either immediately or in the spring. My vision is for you to spend the  winter shopping for a house in Bend with the kids, running through them until you fall in love with one and come beg me to by it with a ""Pretty please."" so I can pretend to think about it and then crumble and say yes.",4,1,Spencer (47554087),,,,America/Los_Angeles,,,,
task,John 8:10 - He did not put her to death because He knew He would die for her.,,4,1,Spencer (47554087),,,,America/Los_Angeles,,,,
task,"You are not a bad spouse to dislike something about them. But if you overlook that those parts of them are what need to be loved then you miss the opportunity to show up as their best spouse. This is one of the things love was made for. One of the things marriages that thrive, much less survive, require. And it's a foundational reason there is always hope for your marriage. For more messages like this subscribe.",,4,1,Spencer (47554087),,,,America/Los_Angeles,,,,
task,"I wrote a poem about hope after my wife left me, for a time, a couple of years ago. I was feeling like I had fallen into the trap of cognitive dissonance, finding myself wondering if I was being delusional and yet enjoying the feelings hope gave me despite the insecurity. Hope is a choice, and if you understand this you will find peace in the moments you focus on it instead of being assaulted by insecurity that swirls around it like darkness around light.","Now for the poem.

If you'd like more messages like this subscribe.",4,1,Spencer (47554087),,,,America/Los_Angeles,,,,
task,Date Night: Glow in the dark paint.,,4,1,Spencer (47554087),,,,America/Los_Angeles,,,,
task,"If you want to go fast go alone, if you want to go far, go together.",,4,1,Spencer (47554087),,,,America/Los_Angeles,,,,
task,Flowchart of Problem Solving with Owen,"We try our methods, if none work or each other aren't happy then we seek counsel with friends, if that doesn't help we seek counsel with a therapist.",4,1,Spencer (47554087),,,,America/Los_Angeles,,,,
task,Do you want her to feel like she owes you something or is eager to give it to you?,,4,1,Spencer (47554087),,,,America/Los_Angeles,,,,
task,Safety Meter,,4,1,Spencer (47554087),,,,America/Los_Angeles,,,,
task,What do I do that makes you delighted and willing to compromise?,,4,1,Spencer (47554087),,,,America/Los_Angeles,,,,
task,"If you're not ready to RUN home to me, you're not ready to come home to me.",,4,1,Spencer (47554087),,,,America/Los_Angeles,,,,
task,I am not fighting for you for myself. I am fighting for you because your vision for our life is worth it.,,4,1,Spencer (47554087),,,,America/Los_Angeles,,,,
task,"Literally, we are the only two people in the world who can hold our vision together when the other one lets go - no matter the outcome. That is what is means to fulfill a vow.",,4,1,Spencer (47554087),,,,America/Los_Angeles,,,,
task,How to create infatuation.,,4,1,Spencer (47554087),,,,America/Los_Angeles,,,,
task,Feeling Followed Action,,4,1,Spencer (47554087),,,,America/Los_Angeles,,,,
task,"""When I see you I see the combination of who are you are and who you're becoming. That makes you a 10 out of 10.""",,4,1,Spencer (47554087),,,,America/Los_Angeles,,,,
task,"""You are important to me."" Something to say to your lover today.",,4,1,Spencer (47554087),,,,America/Los_Angeles,,,,
task,A room for her feelings,,4,1,Spencer (47554087),,,,America/Los_Angeles,,,,
task,coaxing vs manipulation,,4,1,Spencer (47554087),,,,America/Los_Angeles,,,,
task,"Walking with someone through their PTSD, trauma and triggers.",Joshua 4.,4,1,Spencer (47554087),,,,America/Los_Angeles,,,,
task,Reminders to Play,"- Concerts
    - [Nate Bargatzi](https://www.stubhub.com/nate-bargatze-portland-tickets-11-8-2025/event/156377535/?quantity=2) - $600 Nov. 9th
    - Andy Grammar Tickets
    - Lumineers Tickets
    - OneRepublic
- Line Dancing
    - Get boots.
    - Learn the Dances
        - Bar Song
        - Triccas Thieves
        - Footloose
- Longboarding
- Kayaking & Floating
- KPop Dress Up",4,1,Spencer (47554087),,Every day at 5am,en,America/Los_Angeles,,,,
task,I need _ you need _ I will _ if you will _,,4,1,Spencer (47554087),,,,America/Los_Angeles,,,,
task,Brittany's next visit,"I’ve come to understand that you become emotionally flooded, even when it’s positive emotion.

As I considered this, and how I desire to be a source of stillness and calmness - like laying in our bed at 7:30 without saying anything - it absorbs your anxieties.

And having some of our pictures up, as well as some reminders for myself on our mirror, may flood you. So I have take down some photos and replaced them with Scripture and art, and also erased thoughts from the mirror in exchange for beautiful plants.

I hope the next time you come over it is a calm, still, rejuvenating experience for you.",4,1,Spencer (47554087),,Aug 2,en,America/Los_Angeles,,,,
task,"Games have rules, life has principles. Living by your principles sometimes breaks the rules.",,4,1,Spencer (47554087),,,,America/Los_Angeles,,,,
task,Mastering Ruminating and Obsessive Thoughts,The future you want and Scripture (truths),4,1,Spencer (47554087),,,,America/Los_Angeles,,,,
task,"When you are rock bottom of cliff top what you are actually looking for how you feel inside. Money, sex, fame, unlock something inside of you. So you have to like you so much that you bring energy that isn't generated by you.",You trust that whatever happens you are going to make happy out of it.,4,1,Spencer (47554087),,,,America/Los_Angeles,,,,
task,Sabatogue,"I think you need to get real with yourself about how much you have sabatogued our marriage in the last 3-6 years.

- I told you that we needed to consolidate to 1 church and you resisted and fought me. Yet, as soon as you left you said you were reducing Calvary down to 1 time a month.

It's like in the movies when someone says ""I have an idea, what about..."" And the other person says ""No, that won't work. But what about..."" and then they say they exact same thing.

I see in all this a pattern of sabotage. It feels like you have wanted a justification for this for 6 years and that has blinded you to two things: 1. Things have changed, for the better, a lot better, but you aren't accepting it and therefore project a temporary past onto the present. 2. You aren't truly aware of this and if you were you would stop and we could be better teammates and have a lot more of what we truly desire for our marriage, family, each other and ourselves.

Until you are ready to say ""I trust Spencer more than anyone. Because he always protects and supports me. Because I am his priority. Because he strives to be good to me and for me. And when he isn't these things he finds a way. And when there is no way he makes a way. And when he can't make a way he trusts God to through Jesus. I choose him over my best friends like Mandy and Brittany. I choose us over my therapists. I choose our marriage and our family over everything."" then you are on a path in which you have to live with the limitations their ""support"" will provide you, the consequences of",4,1,Spencer (47554087),,,,America/Los_Angeles,,,,
task,Recovering Trauma by rebuilding over it over time.,,4,1,Spencer (47554087),,,,America/Los_Angeles,,,,
,,,,,,,,,,,,,
section,Groceries,,,,,,,,,,,,
task,Stumptown Cold Brew Coffee Yogurt Fred Meyer,,4,1,Spencer (47554087),,,,America/Los_Angeles,,,,
task,Groceries,,2,1,Spencer (47554087),,Aug 2,en,America/Los_Angeles,,,,
task,Frozen Chicken,,4,2,Spencer (47554087),,,,America/Los_Angeles,,,,
task,Ground Beef,,4,2,Spencer (47554087),,,,America/Los_Angeles,,,,
task,Pork,For shredded pork tacos.,4,2,Spencer (47554087),,,,America/Los_Angeles,,,,
task,Can opener.,,4,2,Spencer (47554087),,,,America/Los_Angeles,,,,
,,,,,,,,,,,,,